group_id,group_name,post_id,comment_text
-50536362,hodimvmore,542263,"Не нос, а бак"
-50536362,hodimvmore,542263,"Не Ульянов, а Ленин"
-50536362,hodimvmore,542263,"Не веник, а голяк
Не столовая, а кают-компания
Не тормоз, а стопор
Не веревки, а кончики
Не крюк, а гак"
-50536362,hodimvmore,542263,"Не открутить, а отдать 
Не спускать, а травить
Не натягивать, а набивать"
-50536362,hodimvmore,542263,"Не дырка, а технологическое отверстие.
Не шкурка, а наждачная бумага.
Не перед , а бак.
Не зад, а корма.
Не лестница, а трап."
-50536362,hodimvmore,542263,Тут такие всё пальцекрутые собрались!!!
-50536362,hodimvmore,542263,"Судно не лодка, пизда не пилотка"
-50536362,hodimvmore,542263,"Не перила, а фальшборт"
-50536362,hodimvmore,542263,"Не кОмпас, а компАс!) 🧭"
-50536362,hodimvmore,542263,"Не пароход, а теплоход! Хотя пароходы нынче тоже есть с ядерной силовой установкой 😊"
-50536362,hodimvmore,542263,"[id12199389|Павел], не разу не теплоход. ПАРОХОД!!!"
-50536362,hodimvmore,542263,А почему тогда капитан дальнего плавания а не хождения?))))) )
-50536362,hodimvmore,542263,Не боцман а шкура 😁😂
-50536362,hodimvmore,542263,"Не швабра а Машка
Не тряпка а ветошь 
Не кладовка а зиповка"
-50536362,hodimvmore,542263,"[id9442020|Александр], поручни-это рейлинги."
-50536362,hodimvmore,542263,"[id1085856409|Вс], вы кухню и автомобильную крышу сюда не приплетайте."
-50536362,hodimvmore,542263,"Не сексом заниматья,а
вдуть🔱"
-50536362,hodimvmore,542263,ни ведро а кандейка
